Country Name,Year,GDP,Inflation,Unemployment,LifeExp,Education
Oman,2019,-1.12863801728058,0.490815362820671,2.045,79.946,45.1723183863131
Pakistan,2019,2.49763692943365,10.5780305672025,4.83,66.729,11.103638528678
Philippines,2019,6.11852566221303,2.39206534422404,2.237,69.68,30.0548680110365
Poland,2019,4.58045817256199,2.22747880938291,3.267,77.9048780487805,70.9065017700195
Portugal,2019,2.74568432648596,0.338178410046034,6.422,81.6756097560976,66.0920562744141
West Bank and Gaza,2019,1.36268746558062,1.58018333639455,25.34,75.811,45.6330464687168
Qatar,2019,0.688255893930972,-0.666641124861147,0.1,82.945,21.0931416049405
Romania,2019,3.96028958497598,3.82785432599438,3.912,75.6073170731707,52.4439697265625
Russian Federation,2019,2.19807571335009,4.47202631837903,4.513,73.0839024390244,80.9520697471091
Rwanda,2019,9.44738518613097,3.34787655037648,11.236,66.691,6.3142892660234
Saudi Arabia,2019,1.65158925617395,-1.19298644533328,5.636,78.313,77.9664942011008
Senegal,2019,4.61362809749708,1.76011151192939,2.863,67.668,12.60825139125
Singapore,2019,1.30804118153127,0.567829988405447,3.1,83.5951219512195,91.0889904414776
El Salvador,2019,2.43747159065784,0.0753241350024612,4.17,71.725,28.5178063545936
Serbia,2019,4.75020793899014,1.84922984511086,10.395,75.9365853658537,67.7898406982422
Slovak Republic,2019,2.27589910019393,2.66456133425431,5.761,77.6658536585366,48.1902389526367
Slovenia,2019,3.50525332381912,1.63052260754344,4.446,81.5292682926829,76.4720077514648
Sweden,2019,2.60823012869524,1.78415097403835,6.833,83.109756097561,75.1148529052734
Togo,2019,4.92283321360694,0.674652770077525,2.036,61.061,13.1551472123617
Thailand,2019,2.11455779628278,0.706728601314311,0.716,77.197,44.9880040072053
Tunisia,2019,1.55009304966742,6.72007532863799,17.153,75.599,31.4410896301269
Turkiye,2019,1.30162365464503,15.1768215720022,13.73,77.737,117.005470275879
Tanzania,2019,5.79999999996723,3.46428057999021,1.735,66.007,2.85588898826608
Ukraine,2019,3.19950386354134,7.88671745611133,8.194,73.92,84.48135621115
Uruguay,2019,0.928351141267498,7.88198870879619,8.836,77.503,61.9644279466795
United States,2019,2.58382533412825,1.81221007526021,3.669,78.7878048780488,87.8887100219727
Uzbekistan,2019,6.77992399655236,14.5257359560687,4.936,72.093,13.0316667432446
St. Vincent and the Grenadines,2019,0.668428481084234,0.91306972532459,19.248,70.994,29.6853960093035
Viet Nam,2019,7.35926270105006,2.7958236745225,1.681,74.211,30.2241191864014
Samoa,2019,4.45185891688691,0.982326569888117,7.858,70.269,13.5792119039657
South Africa,2019,0.25993557687633,4.10285075461156,28.468,66.071,22.2442465104023
Africa Eastern and Southern,2020,-2.81757208724623,5.19162942092851,7.97430164130982,63.7664840026943,8.71187019348145
Afghanistan,2020,-2.35110067203466,5.60188791482224,11.71,61.454,10.85435962677
Africa Western and Central,2020,-3.73062984236253,2.49037783931949,4.79531801163781,57.364735967395,9.93537998199463
Albania,2020,-3.31375636888916,1.6208866171702,11.639,77.824,61.5853024328899
United Arab Emirates,2020,-8.69342617885171,-2.07940317940943,4.294,81.936,54.9746998074699
Argentina,2020,-9.9004848136464,42.0150947376509,11.461,75.878,99.3697348717996
Armenia,2020,-7.19999999920631,1.21143577838464,18.175,73.3756097560976,52.3331534448642
Australia,2020,-0.133531904304775,0.846900734607273,6.394,83.2,110.139221191406
Austria,2020,-6.31825509209936,1.38191063351853,5.201,81.1926829268293,88.7071990966797
Azerbaijan,2020,-4.19896065333343,2.75980947008127,7.24,70.312,36.3854742250215
Belgium,2020,-4.7929839083518,0.740791812220343,5.545,80.6951219512195,79.4996032714844
Benin,2020,3.84879240030133,3.02272119663759,1.518,60.154,10.3808002471924
Burkina Faso,2020,2.01077262406221,1.88470066518847,4.59,60.454,7.64277062242324
Bangladesh,2020,3.44801755122445,5.69107474746211,5.539,71.421,22.6923019564501
Bulgaria,2020,-3.13323303076419,1.67244096855756,5.037,73.3560975609756,85.5331115722656
Bahrain,2020,-5.9113629524152,-2.31770629331378,1.765,78.683,54.4077922369055
Bosnia and Herzegovina,2020,-3.01509335460439,-1.05129600763489,15.868,76.04,43.8039207458496
Belarus,2020,-0.672742918585868,5.5481435745651,4.049,72.1385609756098,79.900160036935
Belize,2020,-13.5228997055506,0.121434644614893,10.763,71.58,25.9421694120047
Brazil,2020,-3.27675879612903,3.21176803803376,13.697,74.506,55.529109954834
Brunei Darussalam,2020,1.1335733495246,1.94031996607183,7.409,75.114,27.4692556634304
Bhutan,2020,-10.2183974208569,5.62936522632507,5.03,72.253,16.8650740250552
Botswana,2020,-8.72888243996397,1.8903591682421,21.017,67.643,22.4017870513653
Canada,2020,-5.03823343468899,0.716999632307827,9.657,81.53,75.2389068603516
Switzerland,2020,-2.14173712008038,-0.725874933313402,4.817,83.0,68.0676422119141
Chile,2020,-6.14347479224092,3.04549084804326,10.934,79.349,89.1124877929688
China,2020,2.34018843078414,2.41942189457782,5.0,78.019,61.6124675996947
Cote d'Ivoire,2020,0.699728593494228,2.41252617189052,2.588,60.14,10.2664091345849
Cameroon,2020,0.259932915907115,2.43760882182236,3.881,61.674,15.5519566247682
Colombia,2020,-7.18591413760859,2.52663500084706,15.983,74.757,55.7331085205078
Cyprus,2020,-3.22063018637567,-0.638422797978958,7.755,81.23,102.390762329102
Czechia,2020,-5.30487955463876,3.1612952849781,2.55,78.2268292682927,67.1843719482422
Germany,2020,-4.13191443239947,0.144877925813981,3.881,81.0414634146342,72.3894195556641
Denmark,2020,-1.78010601831291,0.420711974110024,5.644,81.6024390243903,82.6643295288086
Dominican Republic,2020,-7.92905234231061,3.78103179915516,6.126,72.636,58.7264105314523
Algeria,2020,-4.99999999908597,2.41513094083413,14.08,73.257,53.3752192208988
Ecuador,2020,-9.24509619165865,-0.338872392562139,6.116,72.004,56.9066311483682
"Egypt, Arab Rep.",2020,3.55016483786838,5.04493288977538,7.974,69.79,38.773998260498
Spain,2020,-10.9400706350371,-0.322753017299739,15.532,82.2317073170732,91.59912109375
Estonia,2020,-2.88380751483778,-0.444531097679829,6.956,78.5951219512195,72.0443572998047
Finland,2020,-2.49103605535707,0.290554555653239,7.759,81.9317073170732,96.4726333618164
Fiji,2020,-17.1835352599354,-1.70014167847317,5.054,66.924,83.7613654490349
France,2020,-7.44064589948231,0.476498852725065,8.009,82.1756097560976,68.8709411621094
United Kingdom,2020,-10.047896637362,0.989486703772491,4.472,80.331756097561,69.4076614379883
Georgia,2020,-6.2904717853839,5.2024648897534,11.734,73.509,71.8064531290391
Ghana,2020,0.513941670628171,9.88728956269944,3.178,64.309,18.6139938594155
Greece,2020,-9.19623149726978,-1.24798355581405,15.899,81.2878048780488,143.693344116211
"Hong Kong SAR, China",2020,-6.54480412699255,0.2509620210808,5.808,85.4963414634146,89.9479038224414
Croatia,2020,-8.31086401501189,0.154811374562106,7.389,77.5243902439024,74.738037109375
Hungary,2020,-4.33872540024058,3.32674385766738,4.248,75.419512195122,56.6071815490723
Indonesia,2020,-2.06551182934165,1.91983527270793,4.255,68.817,38.1650601406923
India,2020,-5.77772470686801,6.62343677628535,7.859,70.156,29.8196397708424
Ireland,2020,7.15369505735335,-0.326183651280033,5.623,82.4560975609756,74.1961975097656
"Iran, Islamic Rep.",2020,4.44180865358672,30.5941390387295,9.687,74.141,55.6366691589355
Iceland,2020,-6.64587816297836,2.84792401518665,5.478,83.0634146341463,74.5906066894531
Israel,2020,-2.02161548237589,-0.575254620897756,4.169,82.6487804878049,57.633861541748
Italy,2020,-8.86822122185345,-0.13770757391651,9.192,82.1951219512195,68.7231063842773
Jordan,2020,-1.10275188309046,0.333294350628378,19.213,75.583,30.2879665605319
Japan,2020,-4.16876457146743,-0.024995834027731,2.809,84.56,62.2987403869629
Kazakhstan,2020,-2.49999999628,6.71815454861458,4.89,71.195,62.2921373672319
Kyrgyz Republic,2020,-7.14897757727955,6.32542296338078,5.945,71.8,45.3327840830343
Cambodia,2020,-3.55572193406549,2.9402951426397,0.172,70.059,13.8767573747135
"Korea, Rep.",2020,-0.700242317542106,0.537288023411737,3.931,83.4268292682927,96.8767700195312
Kuwait,2020,-4.81731593381585,2.101729548274,3.489,78.7609756097561,53.731878917367
Lao PDR,2020,0.503031829018681,5.10407262959919,2.349,68.339,12.561911777868
Lebanon,2020,-21.3998996914321,84.8643330472041,13.252,76.299,51.5677337643942
St. Lucia,2020,-24.3614732129122,-1.75580833517594,25.224,72.308,16.8199691772461
Sri Lanka,2020,-4.62451503749502,6.15394508391738,5.364,76.928,20.1614879343022
Lithuania,2020,0.0428158336981426,1.19989444983569,8.487,75.0292682926829,73.5892868041992
Luxembourg,2020,-0.510051634039826,0.819957302127036,6.766,82.1439024390244,19.961389541626
Latvia,2020,-3.46922750780554,0.219064904841985,8.098,75.1853658536585,94.5108337402344
"Macao SAR, China",2020,-54.4020925789353,0.811410511491512,2.542,84.1292682926829,86.7956730769231
Morocco,2020,-7.17820744246774,0.705968661338261,11.189,73.133,39.6858047574445
Moldova,2020,-8.27597831976949,3.76597122245351,1.206,69.914,56.2498196612517
Madagascar,2020,-7.13767162064489,4.20179312190557,3.292,62.706,5.17336117275841
Maldives,2020,-32.9088287752921,-1.36977425569811,5.42,78.713,27.0805812417437
Mexico,2020,-8.35403458167995,3.39683415570006,4.44,70.449,45.1654510498047
North Macedonia,2020,-4.68845000956652,1.20007348888469,16.575,74.3951219512195,43.782169342041
Malta,2020,-3.45728276294712,0.638544956776712,4.856,82.0975609756098,61.4767112731934
Montenegro,2020,-14.9926187023533,-0.255655699848551,17.878,75.9317073170732,58.0944709777832
Mongolia,2020,-4.55775197583431,3.7237230614026,6.413,71.3490243902439,66.2557467107749
Mauritania,2020,-0.360657384151068,2.3856948845632,11.051,66.794,5.97194330025359
Mauritius,2020,-14.5465381490166,2.5808007718283,8.626,74.1770731707317,42.5378418595105
Malawi,2020,0.793596429787286,8.62551469650552,5.72,65.216,2.40217380732134
Malaysia,2020,-5.45684658426701,-1.1387021539305,4.54,76.057,39.7445667367633
Namibia,2020,-8.10140201443319,2.20938236933469,21.003,64.071,25.9870484145026
Netherlands,2020,-3.86795333823223,1.27246037789161,3.82,81.3585365853659,85.3370819091797
Norway,2020,-1.27817177234034,1.28658490707996,4.424,83.209756097561,87.1685333251953
Nepal,2020,-2.3696206292072,5.05635826238499,13.037,69.106,14.2002391888535
New Zealand,2020,-0.307246896026541,1.71456170007245,4.595,82.2560975609756,75.7348327636719
Oman,2020,-3.37972052697999,-0.40640291946585,2.94,77.763,48.3754397440909
Pakistan,2020,-1.27408744338709,9.74011619320125,5.994,65.701,11.7245978752314
Panama,2020,-17.8212299459324,-1.5502754080376,14.663,76.33,44.9372948646286
Philippines,2020,-9.51829474045297,2.3931623931624,2.522,70.097,31.6317598507085
Poland,2020,-2.03556882399977,3.37446972618589,3.155,76.4,70.9730377197266
Portugal,2020,-8.20463159324387,-0.0124383299575305,6.85,81.3292682926829,68.1568908691406
West Bank and Gaza,2020,-11.3184661065134,-0.735332001092191,25.895,74.998,45.3895360497376
Qatar,2020,-3.55750284254954,-2.5403150300476,0.14,80.409,23.7649212314763
Romania,2020,-3.59802546034757,2.63107311184743,5.035,74.2536585365854,53.4911117553711
Russian Federation,2020,-2.65365450102773,3.38219796948068,5.62,71.3387804878049,57.2232854739754
Rwanda,2020,-3.37368746369782,9.85039902274207,11.829,66.953,7.56709586345553
Saudi Arabia,2020,-3.80478901996312,3.37234961012303,7.66,77.596,73.7510866368859
Senegal,2020,1.3420737726679,2.54314685681662,3.432,67.496,13.3136624860931
Singapore,2020,-3.81470885510713,-0.172111865925382,4.1,83.5439024390244,93.134767179468
El Salvador,2020,-7.893101359867,-0.371590212324095,5.008,70.244,30.9986370324013
Serbia,2020,-0.950023991851594,1.57553290083415,9.011,74.4780487804878,68.1431121826172
Suriname,2020,-15.9751917148622,34.889784309078,8.973,72.321,5.30574712643678
Slovak Republic,2020,-2.58551241733207,1.93694126694223,6.719,76.8658536585366,48.3790016174316
Slovenia,2020,-4.08500094942896,-0.05485681576061,4.971,80.5317073170732,75.8166809082031
Sweden,2020,-1.93379704032216,0.497367318853572,8.291,82.3560975609756,79.1196365356445
Chad,2020,-0.393646583111035,4.46414437232861,1.695,53.082,4.39665967267065
Togo,2020,2.16228657424364,1.69928463299399,2.231,61.14,14.9029897765252
Thailand,2020,-6.05003846851622,-0.845937147357041,1.099,77.331,42.5900878816865
Tonga,2020,1.80618735341196,-0.349737696727496,2.712,72.379,21.2782986508118
Tunisia,2020,-8.97512622934723,5.63415115897625,17.651,75.004,32.5181999206543
Turkiye,2020,1.80306247087255,12.2789574462574,13.148,76.525,118.883682250977
Tanzania,2020,1.99196460647855,3.29029062798325,1.792,66.771,7.18188265775187
Ukraine,2020,-3.75281793983162,2.73249209419427,9.475,73.283,82.1345992180731
Uruguay,2020,-7.35732706484723,9.75640636078194,10.413,78.381,64.9332150107214
United States,2020,-2.16302914036166,1.23358439630629,8.055,76.9804878048781,87.5676574707031
Uzbekistan,2020,1.56334277260515,12.8677297362606,5.293,71.461,15.9720957084892
St. Vincent and the Grenadines,2020,-4.26892434422649,-0.628131309354654,20.635,69.605,33.6692278624512
Samoa,2020,-3.10864485863991,-1.56891247740895,7.467,70.727,17.3303454643177
South Africa,2020,-6.1689177146757,3.23238831615113,29.217,65.15,22.6148742572009
Africa Eastern and Southern,2021,4.57877206871177,6.82472709282067,8.40741154700022,62.9799991857494,8.66186046600342
Africa Western and Central,2021,2.54969083217036,3.74556782333009,4.66663403105227,57.3627361321845,10.1902599334717
Albania,2021,8.96957619074095,2.04147163139544,11.474,76.844,59.9698690125562
United Arab Emirates,2021,4.55278571242283,0.179935336174431,3.105,79.083,56.4520334436146
Argentina,2021,10.4418119882506,48.4093786255199,8.736,73.948,107.219557633976
